id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,uid,id.orig_p,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,client_initial_dcid,server_scid,filename,extracted_size,label
80,192.168.1.3,91.189.91.82,tcp,232,217,1740552967.136623,CFJ96l3dJuoNTv93e5,48134,SF,False,False,0,ShADdFf,6,552,3,381,6,5.7118721008,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTP
53,192.168.1.3,192.168.1.1,udp,232,217,1740570810.409336,Cqrj1O25OV5FPwLWdi,43620,SF,False,False,0,ShADdFf,6,552,3,381,6,5.7118721008,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,69.173.151.100,udp,232,217,1740513169.627559,CX4KE92RYmKiGNC295,37966,SF,False,False,0,ShADdFf,6,552,3,381,6,5.7118721008,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,232,217,1740610252.731488,CF2l5C4CvIa7hvYB8,35415,SF,False,False,0,ShADdFf,6,552,3,381,6,5.7118721008,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,147.135.77.141,udp,232,217,1740515422.444752,CFJmGE2BTjjdcARuYe,48372,SF,False,False,0,ShADdFf,6,552,3,381,6,5.7118721008,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,151.101.193.229,tcp,2555,7669,1740567283.330279,C6YR623W5sjMjqPDbk,54630,SF,True,False,0,ShADadFRRRfR,25,3791,23,8873,6,177.3948979378,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,53,76,1740481200.183181,CY6Uh31LvHmHD1hnzh,41274,SF,True,True,0,Dd,1,81,1,104,17,0.0005819798,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,69.173.146.10,udp,53,76,1740513527.095715,CxFn5O2byblOzHav09,50408,SF,True,True,0,Dd,1,81,1,104,17,0.0005819798,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,53,76,1740510764.1003,CRpCmSnB3fEP5Soxd,37623,SF,True,True,0,Dd,1,81,1,104,17,0.0005819798,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,142.251.16.132,tcp,2764,1951,1740513168.567448,CkXAl11K3mvc0yMwlc,35654,SF,True,False,0,ShADadFf,13,3448,11,2531,6,0.056610107400000005,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,58,250,1740455290.50825,CZufWS14q0vUaFjfDf,46226,SF,True,True,0,Dd,1,86,1,278,17,0.0007300377,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,23.205.106.71,tcp,2106,4472,1740513161.747236,CB1FFcIyoEzlMbMZh,46544,RSTO,True,False,0,ShADdaFRtR,13,2754,10,5031,6,0.09497308730000001,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,2106,4472,1740435020.526814,CaYFBp2BjaYP9lHRO1,33260,RSTO,True,False,0,ShADdaFRtR,13,2754,10,5031,6,0.09497308730000001,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,61,225,1740582508.742181,COwgEB2eARKRVKY8Z9,58790,SF,True,True,0,Dd,1,89,1,253,17,0.0023739338000000002,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,61,225,1740506764.387782,CPbrWC5Ieyar0oty9,33714,SF,True,True,0,Dd,1,89,1,253,17,0.0023739338000000002,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,63,389,1740120995.510594,CBoOPZ1kXP8h6UC7uh,40575,SF,True,True,0,Dd,1,91,1,417,17,0.0024211407000000002,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,63,389,1740508908.00385,CfYN7E4GmA2tfGWmNh,57021,SF,True,True,0,Dd,1,91,1,417,17,0.0024211407000000002,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,34.117.188.166,udp,3193,12233,1740511474.188036,CRK6n74dCoJOsle1Cd,48881,SF,True,False,0,Dd,8,3417,15,12653,17,0.14715695380000002,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,52.182.143.208,tcp,2780,5197,1740587932.514249,CUlwSR16Ivaj4Xfsy3,32928,SF,True,False,0,ShADdafF,11,3360,8,5621,6,0.1579759121,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,56,113,1740118445.469027,CLUGen4FGntSXboAm1,60359,SF,True,True,0,Dd,1,84,1,141,17,0.0022850037,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,185.199.108.133,tcp,2111,4422,1740501239.809687,ClYdbs2BqCWppDjbwc,38696,SF,True,False,0,ShADadFRfRR,14,2787,11,5002,6,0.0563611984,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,51.222.39.185,tcp,2111,4422,1740513166.937923,CtiEaw2eckVj4DWCZh,49062,SF,True,False,0,ShADadFRfRR,14,2787,11,5002,6,0.0563611984,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,2111,4422,1740120365.577846,CAMHSK3OaEUcr1pSY3,48443,SF,True,False,0,ShADadFRfRR,14,2787,11,5002,6,0.0563611984,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,69.166.1.64,udp,2111,4422,1740604709.081801,CZy9l94ujqyyU4lWjg,55066,SF,True,False,0,ShADadFRfRR,14,2787,11,5002,6,0.0563611984,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,140.82.114.3,tcp,8428,64723,1740501430.587085,CcHeRQ3lvpA0WShI53,57024,SF,True,False,0,ShADadfFr,48,10932,55,67567,6,33.0047800541,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,8428,64723,1740120434.508473,CnjQuM5twsXziLCU8,33634,SF,True,False,0,ShADadfFr,48,10932,55,67567,6,33.0047800541,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,34.117.188.166,tcp,2097,5148,1740518995.779488,CYWr744LjfdAiem6Gi,43394,SF,True,False,0,ShADadFf,12,2729,10,5688,6,0.0716078281,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,74.119.117.47,tcp,2097,5148,1740604738.347574,CLo6JY2eho78gOEoqb,33026,SF,True,False,0,ShADadFf,12,2729,10,5688,6,0.0716078281,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,35.209.233.198,tcp,2097,5148,1740603906.110948,CGw0bd3kWgYOABRgdc,52097,SF,True,False,0,IIIIIIIIIIIIIIIIII,12,2729,10,5688,6,0.0716078281,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,2097,5148,1740119975.921952,CbbTmUyi9QzEEZcpf,48347,SF,True,False,0,IIIIIIIIIIIIIIIIII,12,2729,10,5688,6,0.0716078281,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,2097,5148,1740501107.607148,CBwiWq3FeGWGGIrp1l,48500,SF,True,False,0,IIIIIIIIIIIIIIIIII,12,2729,10,5688,6,0.0716078281,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,35.244.159.8,udp,2097,5148,1740604737.982411,ClfgO2iN2JZAVBMAj,48514,SF,True,False,0,IIIIIIIIIIIIIIIIII,12,2729,10,5688,6,0.0716078281,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,13.89.178.26,tcp,5051,5178,1740506936.115027,CQWNcj43itXlKJ88F3,51448,SF,True,False,0,ShADdaFf,16,5891,13,5862,6,5.2239849567,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,142.251.163.155,tcp,2237,5934,1740501078.697919,CFHQpDZFm4ZaxzxSe,36920,SF,True,False,0,ShADadFf,17,3129,15,6722,6,170.63818717,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,142.251.163.155,tcp,0,0,1740604778.12517,CRA0jC2flyV1tQ4E9j,47604,RSTO,True,False,0,ShR,2,100,1,60,6,0.0137450695,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,34.120.63.153,udp,182320,76894,1740604158.147608,C8JEhg1CF0ZMQmquM,42347,SF,True,False,0,Dd,299,190692,206,82662,17,550.9436099529,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,23.220.117.204,tcp,2130,5214,1740585880.291744,Cljxr53Jw6b5Q6Xp9l,53386,SF,True,False,0,ShADadFRRf,16,2922,13,5898,6,0.0743939877,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,34.117.228.201,tcp,2678,5411,1740513487.752205,CeA7Bn25R3nXXbOcz6,58470,SF,True,False,0,ShADadfFr,12,3310,12,6031,6,3.0604870319,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,209.204.234.73,tcp,2010,6416,1740604908.055089,ChI6yA271nPpuZ8VX1,46206,SF,True,False,0,ShADadtfF,14,2758,13,7419,6,2.5173389912,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,50,226,1740617452.474784,C2RZpy1g2wWY5x7ncf,53418,SF,True,True,0,Dd,1,78,1,254,17,0.5066261292,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,50,226,1740610252.542895,CaCjXr4lOO8PELLPWl,43197,SF,True,True,0,Dd,1,78,1,254,17,0.5066261292,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,20.42.65.88,tcp,4475,7266,1740597617.449913,C1pnij1z5UEX0BM11l,39744,RSTR,True,False,0,ShADadr,18,5419,15,8042,6,126.6382648945,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,34.160.144.191,tcp,619,3514,1740518995.620293,CsaGFb1ZbTs8i7ohD5,52588,SF,True,False,0,ShADadFf,19,1615,15,4302,6,171.0135691166,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
443,192.168.1.3,199.36.158.100,tcp,2474,15053,1740504430.835351,Ctu1zb4PoFwwg9DoWf,48122,SF,True,False,0,ShADTadFRfR,22,5934,22,16217,6,0.40804505350000003,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,53,53,1740570821.604805,CPDtDgHwJXlTkpQRl,58006,SF,True,True,0,Dd,1,81,1,81,17,0.0011789799,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,DNS
80,192.168.1.3,91.189.91.48,tcp,88,189,1740494590.51012,ClzjZH3s38Db5jZQDl,43384,SF,True,False,0,ShADdFfa,6,408,4,405,6,0.038626194,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,HTTP
53,192.168.1.3,192.168.1.1,udp,58,250,1740515590.509321,CwUSiN27L7cJbr7P6j,56047,SF,True,True,0,Dd,1,86,1,278,17,0.0007820129,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600,DNS
443,192.168.1.3,34.120.63.153,udp,58,250,1740515214.103895,C2VTEh2qPQLI8u9YIi,51549,SF,True,True,0,IIiiisH,1,86,1,278,17,0.0007820129,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
80,192.168.1.3,91.189.91.96,udp,58,250,1740568090.537776,C7SJRb2fbi350odFT6,49886,SF,True,True,0,IIiiisH,1,86,1,278,17,0.0007820129,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
443,192.168.1.3,172.253.62.154,udp,2788,4012,1740597457.711225,CoCpb73GYvXP36iUZg,47787,SF,True,False,0,Dd,5,2928,10,4292,17,0.0692660809,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,142.251.16.95,tcp,3229,2532,1740514174.872616,CJZTX03LqDSfwwwCX8,44632,SF,True,False,0,ShADadFf,15,4017,15,3320,6,0.0497949123,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,23.218.218.24,tcp,3229,2532,1740119384.924098,C1sefZ1mKdecDTMg52,56942,SF,True,False,0,ShADadFf,15,4017,15,3320,6,0.0497949123,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,34.107.243.93,tcp,28,24,1740537300.443231,CeaYGA2fYRg5LEIVTg,52034,OTH,True,False,0,^dDa,1,80,2,128,6,0.0137758255,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,28,24,1740119975.540173,CmqTSs3n1fHZ9CRExl,59712,OTH,True,False,0,^dDa,1,80,2,128,6,0.0137758255,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,28,24,1740527452.513227,CXJCKw4xeJXnD5kaag,38264,OTH,True,False,0,^dDa,1,80,2,128,6,0.0137758255,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,44.215.116.52,tcp,6914,10206,1740603148.205477,CgkkEM5CqbEJ7RVU6,53360,SF,True,False,0,ShADadfFr,31,8534,27,11594,6,90.6384279728,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,104.18.5.247,tcp,6914,10206,1740586647.075708,ChVKAG2loZBKI6Fmz6,56472,SF,True,False,0,ShADadfFr,31,8534,27,11594,6,90.6384279728,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,151.101.1.108,tcp,6914,10206,1740603876.553128,CBmW7I2WaabFad9FR,56858,SF,True,False,0,ShADadfFr,31,8534,27,11594,6,90.6384279728,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,34.36.54.80,tcp,3358,1103,1740507287.99112,CBsEYx42xTFptmjR6f,37370,SF,True,False,0,ShADadFf,18,4302,13,1787,6,170.1006669998,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,54,106,1740552958.909889,CEIv5l0KmiHEQEXyg,50835,SF,True,True,0,Dd,1,82,1,134,17,0.0173530579,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,209.204.233.131,tcp,2693,6741,1740605035.35564,CvX0o7N3IILiBy7Yg,60498,SF,True,False,0,ShADadfF,15,3481,14,7477,6,1.0641901492999999,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,61,404,1740501719.913329,CLaKs44iaQ8vS8ciH,54045,SF,True,True,0,Dd,1,89,1,432,17,0.00192523,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,147.135.77.141,tcp,4299,2979,1740586585.64811,CVRvg83m2Ve7DiopUh,51442,SF,True,False,0,ShADadFfR,17,5179,17,3871,6,20.1138191223,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,4299,2979,1740499390.507788,Cp6xxh3SNXohPs5PJa,49423,SF,True,False,0,ShADadFfR,17,5179,17,3871,6,20.1138191223,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
80,192.168.1.3,185.125.190.83,udp,4299,2979,1740541911.581412,CkE8Pp3q0au43qAid7,56038,SF,True,False,0,ShADadFfR,17,5179,17,3871,6,20.1138191223,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
53,192.168.1.3,192.168.1.1,udp,4299,2979,1740459600.730731,CVRYwCrgDiTrMlKm4,55848,SF,True,False,0,ShADadFfR,17,5179,17,3871,6,20.1138191223,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,34.107.243.93,udp,4299,2979,1740506308.200707,Cwu1g32MqESFQXYtCf,45262,SF,True,False,0,ShADadFfR,17,5179,17,3871,6,20.1138191223,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,140.82.112.26,udp,4299,2979,1740581402.101181,CsqQSP39h1yZySqp64,60992,SF,True,False,0,ShADadFfR,17,5179,17,3871,6,20.1138191223,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,63,368,1740587787.012693,CXMpLZ1n28jzvQaVSh,60273,SF,True,True,0,Dd,1,91,1,396,17,0.0610060692,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,63,368,1740500999.621752,CjWOTl1PCCCZ6i7eLc,50469,SF,True,True,0,Dd,1,91,1,396,17,0.0610060692,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
80,192.168.1.3,23.205.105.170,udp,63,368,1740501027.643799,CPgdHf2CWUqkNWaCD1,53512,SF,False,True,0,Dd,1,91,1,396,17,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
443,192.168.1.3,15.204.189.240,udp,63,368,1740604192.178629,Cci4lf4FElykRYs579,45684,SF,False,True,0,Dd,1,91,1,396,17,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,63,368,1740121200.137358,CKmlv329jzbGrMcmG8,39324,SF,False,True,0,Dd,1,91,1,396,17,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,63,368,1740502422.330214,CsjJQp1vkO36yzusOc,38898,SF,False,True,0,Dd,1,91,1,396,17,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,3.97.95.115,udp,63,368,1740520182.375627,CFl1TW86w0wVkIVR8,46690,SF,False,True,0,Dd,1,91,1,396,17,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
80,192.168.1.3,91.189.91.98,tcp,88,185,1740563590.509981,CCXKse2qpV3b1aP8oi,60664,SF,True,False,0,ShADdfFa,5,356,4,401,6,0.040997982,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
53,192.168.1.3,192.168.1.1,udp,88,185,1740519783.482725,CsP02mkWjBbJoTUn7,47818,SF,True,False,0,ShADdfFa,5,356,4,401,6,0.040997982,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,69.194.240.11,udp,88,185,1740513166.926043,CaLpwL2gaNU6BeSHnf,57444,SF,True,False,0,ShADdfFa,5,356,4,401,6,0.040997982,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,88,185,1740567600.103342,CnY96f1fNQKAiczs7j,59315,SF,True,False,0,ShADdfFa,5,356,4,401,6,0.040997982,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,142.251.16.94,tcp,2825,2029,1740603731.979239,Ci8taX3Igd1vyfKo4c,60924,SF,True,False,0,ShADadFf,18,3769,14,2765,6,170.4671370983,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
80,192.168.1.3,91.189.91.81,tcp,2825,2029,1740498652.552308,ClY1f21iW0hov8pr7,35606,SF,True,False,0,ShADadFf,18,3769,14,2765,6,170.4671370983,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
443,192.168.1.3,52.182.143.210,tcp,6386,5178,1740511018.428585,C1Hsv63Wc8ltZnJz5h,48892,SF,True,False,0,ShADdaFf,16,7226,14,5914,6,5.2063448429,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,147.135.77.141,tcp,6386,5178,1740512887.925174,CogZAh1jdxsoeSgtG5,33378,SF,True,False,0,ShADdaFf,16,7226,14,5914,6,5.2063448429,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,6386,5178,1740527420.525444,Crjs8J1tdygJUn8OIg,34964,SF,True,False,0,ShADdaFf,16,7226,14,5914,6,5.2063448429,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,52.109.6.4,tcp,2222,6186,1740585879.201363,CWznCH2AI6tGw3vmU9,46706,SF,True,False,0,ShADadFRfR,13,2762,10,6598,6,0.0882849693,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,142.251.163.154,udp,3298,9321,1740604048.104992,CkTa4L8pvw9zbnzS7,37043,SF,True,False,0,Dd,11,3606,13,9685,17,0.10019111630000001,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,104.16.80.73,udp,3298,9321,1740519180.580759,CW5WA83Ocnjtov5NQ7,52562,SF,True,False,0,Dd,11,3606,13,9685,17,0.10019111630000001,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,54,104,1740520252.459796,CiAC5H1JOMqXmeCxEj,35840,SF,True,True,0,Dd,1,82,1,132,17,0.018249034900000002,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
80,192.168.1.3,185.125.190.81,udp,54,104,1740502253.544844,CJrkxb3RD4NVa3Tp3k,35782,SF,True,True,0,Dd,1,82,1,132,17,0.018249034900000002,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
443,192.168.1.3,20.189.173.15,tcp,4123,5179,1740586466.765609,CspxNE1wBFXaxOvetd,57190,SF,True,False,0,ShADdaFf,16,4963,13,5863,6,5.3874280453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,51.8.71.184,tcp,4123,5179,1740503686.698101,CpUUEP3jxdvSNe65hf,53336,SF,True,False,0,ShADdaFf,16,4963,13,5863,6,5.3874280453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,104.46.162.226,tcp,4216,5177,1740503150.114968,CqUPTw2DbsKnfV7uRb,32896,SF,True,False,0,ShADdaFf,16,5056,13,5861,6,6.1097040176,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,4216,5177,1740527453.487742,CmLmNa4RJsICGc30s3,47713,SF,True,False,0,ShADdaFf,16,5056,13,5861,6,6.1097040176,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,13.69.116.104,udp,4216,5177,1740518510.084562,CZiD4p1xsheNrbwaff,52896,SF,True,False,0,ShADdaFf,16,5056,13,5861,6,6.1097040176,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
443,192.168.1.3,13.89.178.26,tcp,5358,5178,1740502147.851159,CVSxtDyXDItz1Ozc9,47760,SF,True,False,0,ShADdaFf,16,6198,13,5862,6,5.2037358284,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
80,192.168.1.3,91.189.91.98,tcp,5358,5178,1740473290.531923,CfDrVK2HvuiorJpD35,55064,SF,True,False,0,ShADdaFf,16,6198,13,5862,6,5.2037358284,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
443,192.168.1.3,162.245.206.68,tcp,5358,5178,1740508916.596848,C3dzCs2fvDmP95E1Ud,38186,SF,True,False,0,ShADdaFf,16,6198,13,5862,6,5.2037358284,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,50,50,1740604708.93585,CJieOS1Q9DwCAw1Eq5,43397,SF,True,True,0,Dd,1,78,1,78,17,0.0007410049000000001,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,35.190.91.160,udp,50,50,1740603539.0105,CeraQo16JWoUsAt6s9,42316,SF,True,True,0,Dd,1,78,1,78,17,0.0007410049000000001,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,50,50,1740120779.508753,CbQXj91NfTFxSiDC8g,38579,SF,True,True,0,Dd,1,78,1,78,17,0.0007410049000000001,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
80,192.168.1.3,142.251.16.94,udp,50,50,1740504410.53917,CvcKFj4ypZ8v1Scwo1,33298,SF,True,True,0,Dd,1,78,1,78,17,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTP
53,192.168.1.3,192.168.1.1,udp,45,280,1740534660.173909,Cm6p183NkZGfwpdMFc,33624,SF,True,True,0,Dd,1,73,1,308,17,0.0012340546,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
53,192.168.1.3,192.168.1.1,udp,58,418,1740424910.527311,CW2tqwJ3GOmBgScj9,57994,SF,True,True,0,Dd,1,86,1,446,17,0.0015678406,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,185.125.188.54,tcp,1406,4250,1740500986.989535,CrAee33eGHT7gsYDbb,56374,SF,True,False,0,ShADdaFRfR,12,2014,9,4726,6,0.3869760036,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
53,192.168.1.3,192.168.1.1,udp,54,106,1740505852.459242,CdfaYv4DYQKwttm69k,46216,SF,True,True,0,Dd,1,82,1,134,17,0.0171968937,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,DNS
443,192.168.1.3,74.125.155.73,udp,54,106,1740604503.146675,CBKuylZWWJxDZRnn7,33523,SF,True,True,0,Dd,1,82,1,134,17,0.0171968937,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600,HTTPS
