id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,uid,id.orig_p,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,client_initial_dcid,server_scid
443.0,192.168.1.3,142.251.16.103,tcp,0.0,0.0,1740118620.538112,CjmkAZs0CgHVng3r1,44865.0,REJ,True,True,0.0,IIZiiishH,1.0,60.0,1.0,40.0,6.0,0.00656890869140625,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,142.251.16.103,tcp,0.0,0.0,1740118488.179072,CjmkAZs0CgHVng3r1,44865.0,REJ,True,True,0.0,IIZiiishH,1.0,60.0,1.0,40.0,6.0,0.00656890869140625,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,142.251.16.103,tcp,0.0,0.0,1740119088.334748,CjmkAZs0CgHVng3r1,44865.0,REJ,True,True,0.0,IIZiiishH,1.0,60.0,1.0,40.0,6.0,0.00656890869140625,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,142.251.16.103,tcp,0.0,0.0,1740119688.363378,CjmkAZs0CgHVng3r1,44865.0,REJ,True,True,0.0,IIZiiishH,1.0,60.0,1.0,40.0,6.0,0.00656890869140625,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118961.547061,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118728.315208,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118608.221635,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740119028.329221,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740119568.351007,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118488.179072,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118968.328067,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118728.315208,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740119586.078249,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0001780986785888672,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118968.328067,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0001780986785888672,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118488.179072,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0001780986785888672,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740119568.351007,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0001780986785888672,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118681.343432,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0072231292724609375,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118468.43469,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.006139039993286133,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740119148.337523,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.006139039993286133,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118728.315208,CutZUb3zyfOEB6W3Z9,43592.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.006139039993286133,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118085.513009,Cbc9Lt3Wm9y4skh76k,58723.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.006139039993286133,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,71.0,141.0,1740118537.880194,CZAkKIu1WkCXqJEF3,36290.0,SF,True,True,0.0,Dd,1.0,99.0,1.0,169.0,17.0,0.0011911392211914062,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,20.190.152.19,tcp,2580.0,4579.0,1740118083.845018,C7Bsqb427Kjk5R7J27,52614.0,RSTR,True,False,0.0,ShADadr,10.0,3000.0,10.0,4991.0,6.0,128.16810202598572,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,20.190.152.19,tcp,2580.0,4579.0,1740118248.051058,C7Bsqb427Kjk5R7J27,52614.0,RSTR,True,False,0.0,ShADadr,10.0,3000.0,10.0,4991.0,6.0,128.16810202598572,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,20.190.152.19,tcp,2580.0,4579.0,1740119388.346681,C7Bsqb427Kjk5R7J27,52614.0,RSTR,True,False,0.0,ShADadr,10.0,3000.0,10.0,4991.0,6.0,128.16810202598572,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,20.190.152.19,tcp,2580.0,4579.0,1740119208.340776,C7Bsqb427Kjk5R7J27,52614.0,RSTR,True,False,0.0,ShADadr,10.0,3000.0,10.0,4991.0,6.0,128.16810202598572,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,20.190.152.19,tcp,2580.0,4579.0,1740119368.749059,C7Bsqb427Kjk5R7J27,52614.0,RSTR,True,False,0.0,ShADadr,10.0,3000.0,10.0,4991.0,6.0,0.006567955017089844,6b77933b392d05f9,eb77933b392d05f9
443.0,192.168.1.3,20.190.152.19,tcp,2580.0,4579.0,1740119088.334748,C7Bsqb427Kjk5R7J27,52614.0,RSTR,True,False,0.0,ShADadr,10.0,3000.0,10.0,4991.0,6.0,0.006567955017089844,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118272.681886,C1Mzc31Z0sYKE4ETP1,55206.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118788.320099,C1Mzc31Z0sYKE4ETP1,55206.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118964.867566,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740117947.876753,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119508.349664,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118788.320099,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119268.341435,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118908.326104,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118308.095205,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119688.363378,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118968.328067,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118308.095205,Ct09OQ3D0ERjf8Dgga,52203.0,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.00013208389282226562,6b77933b392d05f9,eb77933b392d05f9
