id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,uid,id.orig_p,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,client_initial_dcid,server_scid,label
53.0,192.168.1.3,192.168.1.1,udp,9987.0,2190.0,1740119024.90619,CmuT8L7kRl5rM5wj,42098.0,SF,True,False,0.0,ShADadfF,41.0,12127.0,42.0,4382.0,6.0,300.2183840274811,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,396.0,1740117935.510411,CYU29KuUS6pil28n,60368.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,424.0,17.0,0.004427909851074219,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,396.0,1740118112.331896,CUCVckYcg1HmGk3Eg,56283.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,424.0,17.0,0.004427909851074219,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740117961.509467,CJfNa44ClR48mtZzL8,43223.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0011570453643798828,8af1ef48d3289058,2336755850007c23,DNS
443.0,192.168.1.3,216.239.34.157,udp,52.0,112.0,1740119976.023415,Cc6AwT2FoKA2BiaKbf,48270.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0011570453643798828,8af1ef48d3289058,2336755850007c23,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740118147.508962,C9WgJd3c8bImDxPXff,39334.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0011570453643798828,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,49.0,127.0,1740117959.422919,CJD3Ii1yAzXeCotkxh,49088.0,SF,True,True,0.0,Dd,1.0,77.0,1.0,155.0,17.0,0.0020170211791992188,8af1ef48d3289058,2336755850007c23,DNS
443.0,192.168.1.3,40.126.24.148,udp,49.0,127.0,1740119884.609904,CyV33G3Ss3HzMgRlv3,59596.0,SF,True,True,0.0,Dd,1.0,77.0,1.0,155.0,17.0,0.0020170211791992188,8af1ef48d3289058,2336755850007c23,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,62.0,231.0,1740119886.558699,CCJ5fc14RdJ3lhwgY5,57604.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,259.0,17.0,0.0031061172485351562,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,58.0,123.0,1740117960.623998,CmS0EP2T5nNXBa2lle,36996.0,SF,True,True,0.0,Dd,1.0,86.0,1.0,151.0,17.0,0.0016701221466064453,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,58.0,123.0,1740119486.527682,CnJLRl3h0J0PhowKx9,51486.0,SF,True,True,0.0,Dd,1.0,86.0,1.0,151.0,17.0,0.0016701221466064453,8af1ef48d3289058,2336755850007c23,DNS
443.0,192.168.1.3,20.189.173.27,tcp,23738.0,591.0,1740117921.460476,CFAWHi42VSN7QK9Jw3,57916.0,RSTRH,True,False,0.0,AaDdr,30.0,25297.0,26.0,1931.0,6.0,320.46229314804077,8af1ef48d3289058,2336755850007c23,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,62.0,396.0,1740119540.509263,CMd1mj497ZDzzelmQ4,35393.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,424.0,17.0,0.0023889541625976562,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,226.0,1740118202.810633,C7sgpEe9SbIbp28Eg,50334.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,254.0,17.0,0.0029120445251464844,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118961.547061,Cus8fw3eaNYFOxbWA6,32848.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0024080276489257812,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,57.0,117.0,1740118244.695188,CQQirz1UrpHIt4a4Qc,49002.0,SF,True,True,0.0,Dd,1.0,85.0,1.0,145.0,17.0,0.0011310577392578125,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,50.0,114.0,1740119384.909132,C66B1I2rlu4MjQO9N9,55524.0,SF,True,True,0.0,Dd,1.0,78.0,1.0,142.0,17.0,0.0011310577392578125,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,50.0,114.0,1740119195.511485,Cdp3wE3SxeMSAycaDe,35068.0,SF,True,True,0.0,Dd,1.0,78.0,1.0,142.0,17.0,0.0011310577392578125,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,50.0,114.0,1740117997.508972,CFmJND4WYa3ZYTfZL6,47879.0,SF,True,True,0.0,Dd,1.0,78.0,1.0,142.0,17.0,0.0011310577392578125,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,57.0,117.0,1740118960.920913,C94n7B32HYRMII14Xl,58418.0,SF,True,True,0.0,Dd,1.0,85.0,1.0,145.0,17.0,0.00109100341796875,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,55.0,490.0,1740119384.888806,CzIISx1htOYhy70xJ5,41428.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,518.0,17.0,0.01956796646118164,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,55.0,490.0,1740118083.84197,CRFRhg4u5F7wNXufVb,35131.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,518.0,17.0,0.01956796646118164,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,55.0,490.0,1740119144.875259,CQ2PV1J0s203WSSDl,42866.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,518.0,17.0,0.01956796646118164,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740119255.523962,Cm9wSL3kBId375zAxd,51772.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0013260841369628906,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,389.0,1740119495.509854,CU7lIA2dc8Gf6OxyF,43214.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,417.0,17.0,0.0022788047790527344,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,396.0,1740118327.52756,CzdOBFI41ddLZSDNc,48197.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,424.0,17.0,0.0018379688262939453,8af1ef48d3289058,2336755850007c23,DNS
443.0,192.168.1.3,40.126.24.84,tcp,1.0,0.0,1740117907.12349,CsLxlfwfBD7nIpKDf,46862.0,RSTRH,True,False,0.0,Aar,1.0,40.0,2.0,80.0,6.0,30.706207990646362,8af1ef48d3289058,2336755850007c23,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740118695.5092,CyLvjl2OPLTB3ttyv5,57137.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0011928081512451172,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740119195.508728,C6GRlE3O9TFUYCk3Ud,34893.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0011928081512451172,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,271.0,1740119303.527236,C0zUAa2WmpsZFsUVU3,51257.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,299.0,17.0,0.003801107406616211,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,373.0,1740118197.53128,CXGDiD2V5yk56Dhpz,52194.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,401.0,17.0,0.0017139911651611328,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,373.0,1740118388.527964,CjtUG71y0yEvzdaEA8,39494.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,401.0,17.0,0.0017139911651611328,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,145.0,1740118112.334332,Cb6nNXalI97tGBuUf,37344.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,173.0,17.0,0.0016789436340332031,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,145.0,1740118693.526421,CR6ErD23BumUeXUaD6,46684.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,173.0,17.0,0.0016789436340332031,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,145.0,1740119675.520585,CWvb0e2x4GCudD5Mo7,48107.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,173.0,17.0,0.0016789436340332031,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,271.0,1740119540.509406,C80cm3tYJfDNBYHV,57849.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,299.0,17.0,0.0024619102478027344,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,262.0,1740119555.508745,C9tmO42c0oXy3FsI52,56808.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,290.0,17.0,0.002418994903564453,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,262.0,1740119179.512546,CNtSpSie0KGl0oJ7g,36141.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,290.0,17.0,0.002418994903564453,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,262.0,1740118595.520745,CGb8lU2UxH49jtosse,42991.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,290.0,17.0,0.002418994903564453,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,262.0,1740119615.510838,CFSHKOQ438IoORUci,49343.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,290.0,17.0,0.002418994903564453,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,262.0,1740118632.527347,C9vDh83K32PpGh5pLl,35718.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,290.0,17.0,0.002418994903564453,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740119486.53059,CF3BS71ORWf7SEpOPh,47894.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.015823841094970703,8af1ef48d3289058,2336755850007c23,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,396.0,1740118937.510169,CtZXTTTuRHjEEwplc,59201.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,424.0,17.0,0.002096891403198242,8af1ef48d3289058,2336755850007c23,DNS
443.0,192.168.1.3,142.251.16.99,udp,62.0,396.0,1740118260.233769,CvAvxk4uquCDVIMVok,55265.0,SF,True,True,0.0,IIZiiishH,1.0,90.0,1.0,424.0,17.0,0.002096891403198242,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,55.0,490.0,1740118424.847781,CUOUlU3eYd7bQKcm9i,36375.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,518.0,17.0,0.015367984771728516,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,55.0,490.0,1740119975.535156,Ckn6I3HnS6WfIQpFb,59423.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,518.0,17.0,0.015367984771728516,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,55.0,490.0,1740118235.51006,CYHEp32Z0tOtguivL6,42996.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,518.0,17.0,0.015367984771728516,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
443.0,192.168.1.3,18.214.74.29,tcp,177.0,219.0,1740117906.506827,C6egcO8rnfCstOATb,38748.0,SF,True,False,0.0,DdAFRf,8.0,569.0,4.0,427.0,6.0,52.93623685836792,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,63.0,224.0,1740117935.510066,CwicN94j9M6tNNkr6j,55847.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,252.0,17.0,0.0032160282135009766,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,224.0,1740119495.513378,CVtIdY2VZMS1R5XPXe,59677.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,252.0,17.0,0.0032160282135009766,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,62.0,396.0,1740119425.527505,C4ZHZF2jW0rVSQ90be,46771.0,SF,True,True,0.0,Dd,1.0,90.0,1.0,424.0,17.0,0.0015561580657958984,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740119675.543432,CRIG0z4AEDvNaUP5Z3,56044.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0019268989562988281,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740119425.527505,C4ZHZF2jW0rVSQ90be,46771.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0019268989562988281,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,54.0,391.0,1740117962.766549,CpvV8wPlmME7sm76i,47143.0,SF,True,True,0.0,Dd,1.0,82.0,1.0,419.0,17.0,0.0013148784637451172,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,54.0,391.0,1740118244.695188,CQQirz1UrpHIt4a4Qc,49002.0,SF,True,True,0.0,Dd,1.0,82.0,1.0,419.0,17.0,0.0013148784637451172,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
443.0,192.168.1.3,13.107.138.10,udp,5000.0,1337.0,1740118115.921307,CbvjXR2BWniBDcdVHj,54007.0,SF,True,False,0.0,Dd,4.0,5112.0,2.0,1393.0,17.0,0.02676701545715332,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,5000.0,1337.0,1740118118.540791,Cf6tSh2NdtgFKKV8Ff,60149.0,SF,True,False,0.0,Dd,4.0,5112.0,2.0,1393.0,17.0,0.02676701545715332,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,5000.0,1337.0,1740119435.512141,CVxZBe3XYirxikIdSk,56719.0,SF,True,False,0.0,Dd,4.0,5112.0,2.0,1393.0,17.0,0.02676701545715332,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,5000.0,1337.0,1740119885.54071,CUesTo3a8Mf8iWpaWf,36620.0,SF,True,False,0.0,Dd,4.0,5112.0,2.0,1393.0,17.0,0.02676701545715332,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740118835.511428,CgcYCp68vknzVUecb,41069.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740119195.511397,C9qaVgGdSDo1t9dcl,52779.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740119612.509965,C4ldzu3Vnqik63ARyl,44131.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740119884.56293,CsCSou1VGHqyAGVSNl,42031.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740118424.847939,CICTgk3PgtrUfW7R7k,36304.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
80.0,192.168.1.3,185.125.190.96,udp,74.0,144.0,1740118910.635027,C7TIWZ9WsCLypoVE7,53332.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTP
443.0,192.168.1.3,142.251.16.103,udp,74.0,144.0,1740119040.893488,CPl09fUdpOhuIZsyb,37499.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTPS
443.0,192.168.1.3,52.182.143.213,udp,74.0,144.0,1740118112.562804,CuHmf23WCWqCbQXXTb,35134.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,74.0,144.0,1740118202.810633,C7sgpEe9SbIbp28Eg,50334.0,SF,True,True,0.0,Dd,1.0,102.0,1.0,172.0,17.0,0.0036568641662597656,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,326.0,1740117959.414923,Cspi3z3vteOdwSenO,42702.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,354.0,17.0,0.11162900924682617,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,326.0,1740118118.508656,CEG5IO1IVadggEZmV,36463.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,354.0,17.0,0.11162900924682617,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,224.0,1740119375.50973,CvZ8dUgBAc38h9dHa,40237.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,252.0,17.0,0.003070831298828125,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,43.0,387.0,1740118980.842113,Cbesad3Q4zlBCEFOYe,51745.0,SF,True,True,0.0,Dd,1.0,71.0,1.0,415.0,17.0,0.0014760494232177734,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,51.0,505.0,1740118115.757512,CJFSeC2L0eLu4Zblfh,38634.0,SF,True,True,0.0,Dd,1.0,79.0,1.0,533.0,17.0,0.0019719600677490234,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,51.0,505.0,1740118960.920913,C94n7B32HYRMII14Xl,58418.0,SF,True,True,0.0,Dd,1.0,79.0,1.0,533.0,17.0,0.0019719600677490234,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740118763.509803,CkQH0F3ofvuvzVkiRj,57350.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0013489723205566406,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740119384.888938,CrBq224Uu9SPueko2b,52393.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0013489723205566406,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740118205.511194,CygYDR3ugxdPXW2AD4,58782.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.0013489723205566406,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
443.0,192.168.1.3,142.251.16.105,udp,2716.0,3997.0,1740117959.976373,CgXbaT3ASGPfphlHy9,60798.0,SF,True,False,0.0,Dd,6.0,2884.0,7.0,4193.0,17.0,0.029798030853271484,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTPS
80.0,192.168.1.3,91.189.91.48,udp,2716.0,3997.0,1740119210.54988,CstDNU3cVY5qL05hGg,56022.0,SF,True,False,0.0,Dd,6.0,2884.0,7.0,4193.0,17.0,0.029798030853271484,b90b0ae34b0b9725,f90b0ae34b0b9725,HTTP
53.0,192.168.1.3,192.168.1.1,udp,63.0,224.0,1740119495.509993,CcJKX724dPfEYeJF1i,57745.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,252.0,17.0,0.0030639171600341797,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,224.0,1740119540.509263,CMd1mj497ZDzzelmQ4,35393.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,252.0,17.0,0.0030639171600341797,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,43.0,387.0,1740118140.128882,C9Ah9E2EZ8Mhu35gJ8,37694.0,SF,True,True,0.0,Dd,1.0,71.0,1.0,415.0,17.0,0.0016510486602783203,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
53.0,192.168.1.3,192.168.1.1,udp,54.0,247.0,1740117976.508685,CnabDU3Hul0hQEmLdl,33477.0,SF,True,True,0.0,Dd,1.0,82.0,1.0,275.0,17.0,0.030742883682250977,b90b0ae34b0b9725,f90b0ae34b0b9725,DNS
443.0,192.168.1.3,142.251.16.103,udp,54.0,247.0,1740118980.845312,CJM06O1oNX635o8RWe,60604.0,SF,True,True,0.0,IIZiiishH,1.0,82.0,1.0,275.0,17.0,0.030742883682250977,1b03fbdb1202008c,fb03fbdb1202008c,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,63.0,189.0,1740118235.509945,CVvh584yH9nRHi3ecd,45185.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,217.0,17.0,0.0006999969482421875,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740118083.530499,Cj2aYC1Az7FHojbfMc,41226.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.04593992233276367,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,52.0,112.0,1740119179.509281,CcrAxq3nGivllCIQbc,49125.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,140.0,17.0,0.04593992233276367,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,189.0,1740119375.509593,CvGrOA1gDtqfVCdy0e,42262.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,217.0,17.0,0.0006010532379150391,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,189.0,1740118277.509104,CiU3SH2CA35u9l1fI,53089.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,217.0,17.0,0.0006010532379150391,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,189.0,1740118202.810544,Ch2cXz1dCdTo9I0s9f,51002.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,217.0,17.0,0.0006010532379150391,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,189.0,1740118085.818734,Ce2MZs2CbyuzXxOerb,36464.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,217.0,17.0,0.0006010532379150391,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118112.331982,Cf7ZuF1tqqYeatHHEc,50431.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0021660327911376953,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740119308.509186,CrgX5U3Hc9RcO6QfFh,58602.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0021660327911376953,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118235.509945,CVvh584yH9nRHi3ecd,45185.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0021660327911376953,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740118083.527682,CAS2A31lQNat7Kc3e8,56958.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.0021660327911376953,1b03fbdb1202008c,fb03fbdb1202008c,DNS
443.0,192.168.1.3,35.174.210.7,tcp,2147.0,415.0,1740117906.506889,Cc4oOD11mtuMpCJaL3,57076.0,SF,True,False,0.0,DdAFRf,12.0,2747.0,6.0,727.0,6.0,52.93714785575867,1b03fbdb1202008c,fb03fbdb1202008c,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2147.0,415.0,1740119120.527168,CLPAqk1pd5Ozn5r3fb,33740.0,SF,True,False,0.0,DdAFRf,12.0,2747.0,6.0,727.0,6.0,52.93714785575867,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,2147.0,415.0,1740118537.877313,CnWCCp1j4YGuiS77V1,46212.0,SF,True,False,0.0,DdAFRf,12.0,2747.0,6.0,727.0,6.0,52.93714785575867,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,2147.0,415.0,1740118571.508665,CvflwY3BnEuHmJdp78,51380.0,SF,True,False,0.0,DdAFRf,12.0,2747.0,6.0,727.0,6.0,52.93714785575867,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,2147.0,415.0,1740119973.633603,CRchck4hV7wiX5LNQ5,46859.0,SF,True,False,0.0,DdAFRf,12.0,2747.0,6.0,727.0,6.0,52.93714785575867,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,389.0,1740117935.509916,CzVNq74fNnHn0VXs3j,51476.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,417.0,17.0,0.001940011978149414,1b03fbdb1202008c,fb03fbdb1202008c,DNS
53.0,192.168.1.3,192.168.1.1,udp,57.0,648.0,1740119315.5094,CZv0w11ewmbEQ4xGX8,34474.0,SF,True,True,0.0,Dd,1.0,85.0,1.0,676.0,17.0,0.01475214958190918,1b03fbdb1202008c,fb03fbdb1202008c,DNS
443.0,192.168.1.3,40.126.24.149,tcp,6442.0,11989.0,1740117962.773575,COj7zm4jfclx8geHX7,46716.0,RSTR,True,False,0.0,ShADadr,29.0,7622.0,27.0,13081.0,6.0,271.23521304130554,1b03fbdb1202008c,fb03fbdb1202008c,HTTPS
