id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,uid,id.orig_p,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,client_initial_dcid,server_scid,filename,extracted_size,label
80.0,192.168.1.3,91.189.91.82,tcp,232.0,217.0,1740552967.136623,CFJ96l3dJuoNTv93e5,48134.0,SF,False,False,0.0,ShADdFf,6.0,552.0,3.0,381.0,6.0,5.711872100830078,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTP
53.0,192.168.1.3,192.168.1.1,udp,232.0,217.0,1740570810.409336,Cqrj1O25OV5FPwLWdi,43620.0,SF,False,False,0.0,ShADdFf,6.0,552.0,3.0,381.0,6.0,5.711872100830078,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,69.173.151.100,udp,232.0,217.0,1740513169.627559,CX4KE92RYmKiGNC295,37966.0,SF,False,False,0.0,ShADdFf,6.0,552.0,3.0,381.0,6.0,5.711872100830078,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,232.0,217.0,1740610252.731488,CF2l5C4CvIa7hvYB8,35415.0,SF,False,False,0.0,ShADdFf,6.0,552.0,3.0,381.0,6.0,5.711872100830078,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,147.135.77.141,udp,232.0,217.0,1740515422.444752,CFJmGE2BTjjdcARuYe,48372.0,SF,False,False,0.0,ShADdFf,6.0,552.0,3.0,381.0,6.0,5.711872100830078,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,151.101.193.229,tcp,2555.0,7669.0,1740567283.330279,C6YR623W5sjMjqPDbk,54630.0,SF,True,False,0.0,ShADadFRRRfR,25.0,3791.0,23.0,8873.0,6.0,177.39489793777466,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,53.0,76.0,1740481200.183181,CY6Uh31LvHmHD1hnzh,41274.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,104.0,17.0,0.0005819797515869141,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,69.173.146.10,udp,53.0,76.0,1740513527.095715,CxFn5O2byblOzHav09,50408.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,104.0,17.0,0.0005819797515869141,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,53.0,76.0,1740510764.1003,CRpCmSnB3fEP5Soxd,37623.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,104.0,17.0,0.0005819797515869141,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,142.251.16.132,tcp,2764.0,1951.0,1740513168.567448,CkXAl11K3mvc0yMwlc,35654.0,SF,True,False,0.0,ShADadFf,13.0,3448.0,11.0,2531.0,6.0,0.056610107421875,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,58.0,250.0,1740455290.50825,CZufWS14q0vUaFjfDf,46226.0,SF,True,True,0.0,Dd,1.0,86.0,1.0,278.0,17.0,0.0007300376892089844,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,23.205.106.71,tcp,2106.0,4472.0,1740513161.747236,CB1FFcIyoEzlMbMZh,46544.0,RSTO,True,False,0.0,ShADdaFRtR,13.0,2754.0,10.0,5031.0,6.0,0.09497308731079102,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2106.0,4472.0,1740435020.526814,CaYFBp2BjaYP9lHRO1,33260.0,RSTO,True,False,0.0,ShADdaFRtR,13.0,2754.0,10.0,5031.0,6.0,0.09497308731079102,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,225.0,1740582508.742181,COwgEB2eARKRVKY8Z9,58790.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,253.0,17.0,0.002373933792114258,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,225.0,1740506764.387782,CPbrWC5Ieyar0oty9,33714.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,253.0,17.0,0.002373933792114258,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,389.0,1740120995.510594,CBoOPZ1kXP8h6UC7uh,40575.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,417.0,17.0,0.002421140670776367,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,389.0,1740508908.00385,CfYN7E4GmA2tfGWmNh,57021.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,417.0,17.0,0.002421140670776367,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.117.188.166,udp,3193.0,12233.0,1740511474.188036,CRK6n74dCoJOsle1Cd,48881.0,SF,True,False,0.0,Dd,8.0,3417.0,15.0,12653.0,17.0,0.1471569538116455,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,52.182.143.208,tcp,2780.0,5197.0,1740587932.514249,CUlwSR16Ivaj4Xfsy3,32928.0,SF,True,False,0.0,ShADdafF,11.0,3360.0,8.0,5621.0,6.0,0.1579759120941162,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,56.0,113.0,1740118445.469027,CLUGen4FGntSXboAm1,60359.0,SF,True,True,0.0,Dd,1.0,84.0,1.0,141.0,17.0,0.002285003662109375,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,185.199.108.133,tcp,2111.0,4422.0,1740501239.809687,ClYdbs2BqCWppDjbwc,38696.0,SF,True,False,0.0,ShADadFRfRR,14.0,2787.0,11.0,5002.0,6.0,0.05636119842529297,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,51.222.39.185,tcp,2111.0,4422.0,1740513166.937923,CtiEaw2eckVj4DWCZh,49062.0,SF,True,False,0.0,ShADadFRfRR,14.0,2787.0,11.0,5002.0,6.0,0.05636119842529297,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2111.0,4422.0,1740120365.577846,CAMHSK3OaEUcr1pSY3,48443.0,SF,True,False,0.0,ShADadFRfRR,14.0,2787.0,11.0,5002.0,6.0,0.05636119842529297,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,69.166.1.64,udp,2111.0,4422.0,1740604709.081801,CZy9l94ujqyyU4lWjg,55066.0,SF,True,False,0.0,ShADadFRfRR,14.0,2787.0,11.0,5002.0,6.0,0.05636119842529297,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,140.82.114.3,tcp,8428.0,64723.0,1740501430.587085,CcHeRQ3lvpA0WShI53,57024.0,SF,True,False,0.0,ShADadfFr,48.0,10932.0,55.0,67567.0,6.0,33.00478005409241,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,8428.0,64723.0,1740120434.508473,CnjQuM5twsXziLCU8,33634.0,SF,True,False,0.0,ShADadfFr,48.0,10932.0,55.0,67567.0,6.0,33.00478005409241,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.117.188.166,tcp,2097.0,5148.0,1740518995.779488,CYWr744LjfdAiem6Gi,43394.0,SF,True,False,0.0,ShADadFf,12.0,2729.0,10.0,5688.0,6.0,0.07160782814025879,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,74.119.117.47,tcp,2097.0,5148.0,1740604738.347574,CLo6JY2eho78gOEoqb,33026.0,SF,True,False,0.0,ShADadFf,12.0,2729.0,10.0,5688.0,6.0,0.07160782814025879,dd34bd04d441f3698de6e1fa6aff7f77cd7c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,35.209.233.198,tcp,2097.0,5148.0,1740603906.110948,CGw0bd3kWgYOABRgdc,52097.0,SF,True,False,0.0,IIIIIIIIIIIIIIIIII,12.0,2729.0,10.0,5688.0,6.0,0.07160782814025879,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2097.0,5148.0,1740119975.921952,CbbTmUyi9QzEEZcpf,48347.0,SF,True,False,0.0,IIIIIIIIIIIIIIIIII,12.0,2729.0,10.0,5688.0,6.0,0.07160782814025879,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,2097.0,5148.0,1740501107.607148,CBwiWq3FeGWGGIrp1l,48500.0,SF,True,False,0.0,IIIIIIIIIIIIIIIIII,12.0,2729.0,10.0,5688.0,6.0,0.07160782814025879,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,35.244.159.8,udp,2097.0,5148.0,1740604737.982411,ClfgO2iN2JZAVBMAj,48514.0,SF,True,False,0.0,IIIIIIIIIIIIIIIIII,12.0,2729.0,10.0,5688.0,6.0,0.07160782814025879,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,13.89.178.26,tcp,5051.0,5178.0,1740506936.115027,CQWNcj43itXlKJ88F3,51448.0,SF,True,False,0.0,ShADdaFf,16.0,5891.0,13.0,5862.0,6.0,5.223984956741333,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.163.155,tcp,2237.0,5934.0,1740501078.697919,CFHQpDZFm4ZaxzxSe,36920.0,SF,True,False,0.0,ShADadFf,17.0,3129.0,15.0,6722.0,6.0,170.6381871700287,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.163.155,tcp,0.0,0.0,1740604778.12517,CRA0jC2flyV1tQ4E9j,47604.0,RSTO,True,False,0.0,ShR,2.0,100.0,1.0,60.0,6.0,0.01374506950378418,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.120.63.153,udp,182320.0,76894.0,1740604158.147608,C8JEhg1CF0ZMQmquM,42347.0,SF,True,False,0.0,Dd,299.0,190692.0,206.0,82662.0,17.0,550.9436099529266,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,23.220.117.204,tcp,2130.0,5214.0,1740585880.291744,Cljxr53Jw6b5Q6Xp9l,53386.0,SF,True,False,0.0,ShADadFRRf,16.0,2922.0,13.0,5898.0,6.0,0.07439398765563965,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.117.228.201,tcp,2678.0,5411.0,1740513487.752205,CeA7Bn25R3nXXbOcz6,58470.0,SF,True,False,0.0,ShADadfFr,12.0,3310.0,12.0,6031.0,6.0,3.0604870319366455,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,209.204.234.73,tcp,2010.0,6416.0,1740604908.055089,ChI6yA271nPpuZ8VX1,46206.0,SF,True,False,0.0,ShADadtfF,14.0,2758.0,13.0,7419.0,6.0,2.517338991165161,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,50.0,226.0,1740617452.474784,C2RZpy1g2wWY5x7ncf,53418.0,SF,True,True,0.0,Dd,1.0,78.0,1.0,254.0,17.0,0.5066261291503906,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,50.0,226.0,1740610252.542895,CaCjXr4lOO8PELLPWl,43197.0,SF,True,True,0.0,Dd,1.0,78.0,1.0,254.0,17.0,0.5066261291503906,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,20.42.65.88,tcp,4475.0,7266.0,1740597617.449913,C1pnij1z5UEX0BM11l,39744.0,RSTR,True,False,0.0,ShADadr,18.0,5419.0,15.0,8042.0,6.0,126.63826489448547,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.160.144.191,tcp,619.0,3514.0,1740518995.620293,CsaGFb1ZbTs8i7ohD5,52588.0,SF,True,False,0.0,ShADadFf,19.0,1615.0,15.0,4302.0,6.0,171.0135691165924,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,199.36.158.100,tcp,2474.0,15053.0,1740504430.835351,Ctu1zb4PoFwwg9DoWf,48122.0,SF,True,False,0.0,ShADTadFRfR,22.0,5934.0,22.0,16217.0,6.0,0.40804505348205566,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,53.0,53.0,1740570821.604805,CPDtDgHwJXlTkpQRl,58006.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,81.0,17.0,0.0011789798736572266,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,DNS
80.0,192.168.1.3,91.189.91.48,tcp,88.0,189.0,1740494590.51012,ClzjZH3s38Db5jZQDl,43384.0,SF,True,False,0.0,ShADdFfa,6.0,408.0,4.0,405.0,6.0,0.03862619400024414,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,HTTP
53.0,192.168.1.3,192.168.1.1,udp,58.0,250.0,1740515590.509321,CwUSiN27L7cJbr7P6j,56047.0,SF,True,True,0.0,Dd,1.0,86.0,1.0,278.0,17.0,0.000782012939453125,95e341047244e1914c,fd34bd04d441f369,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.120.63.153,udp,58.0,250.0,1740515214.103895,C2VTEh2qPQLI8u9YIi,51549.0,SF,True,True,0.0,IIiiisH,1.0,86.0,1.0,278.0,17.0,0.000782012939453125,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
80.0,192.168.1.3,91.189.91.96,udp,58.0,250.0,1740568090.537776,C7SJRb2fbi350odFT6,49886.0,SF,True,True,0.0,IIiiisH,1.0,86.0,1.0,278.0,17.0,0.000782012939453125,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTP
443.0,192.168.1.3,172.253.62.154,udp,2788.0,4012.0,1740597457.711225,CoCpb73GYvXP36iUZg,47787.0,SF,True,False,0.0,Dd,5.0,2928.0,10.0,4292.0,17.0,0.06926608085632324,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.16.95,tcp,3229.0,2532.0,1740514174.872616,CJZTX03LqDSfwwwCX8,44632.0,SF,True,False,0.0,ShADadFf,15.0,4017.0,15.0,3320.0,6.0,0.049794912338256836,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,23.218.218.24,tcp,3229.0,2532.0,1740119384.924098,C1sefZ1mKdecDTMg52,56942.0,SF,True,False,0.0,ShADadFf,15.0,4017.0,15.0,3320.0,6.0,0.049794912338256836,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.107.243.93,tcp,28.0,24.0,1740537300.443231,CeaYGA2fYRg5LEIVTg,52034.0,OTH,True,False,0.0,^dDa,1.0,80.0,2.0,128.0,6.0,0.013775825500488281,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,28.0,24.0,1740119975.540173,CmqTSs3n1fHZ9CRExl,59712.0,OTH,True,False,0.0,^dDa,1.0,80.0,2.0,128.0,6.0,0.013775825500488281,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,28.0,24.0,1740527452.513227,CXJCKw4xeJXnD5kaag,38264.0,OTH,True,False,0.0,^dDa,1.0,80.0,2.0,128.0,6.0,0.013775825500488281,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,44.215.116.52,tcp,6914.0,10206.0,1740603148.205477,CgkkEM5CqbEJ7RVU6,53360.0,SF,True,False,0.0,ShADadfFr,31.0,8534.0,27.0,11594.0,6.0,90.63842797279358,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,104.18.5.247,tcp,6914.0,10206.0,1740586647.075708,ChVKAG2loZBKI6Fmz6,56472.0,SF,True,False,0.0,ShADadfFr,31.0,8534.0,27.0,11594.0,6.0,90.63842797279358,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,151.101.1.108,tcp,6914.0,10206.0,1740603876.553128,CBmW7I2WaabFad9FR,56858.0,SF,True,False,0.0,ShADadfFr,31.0,8534.0,27.0,11594.0,6.0,90.63842797279358,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.36.54.80,tcp,3358.0,1103.0,1740507287.99112,CBsEYx42xTFptmjR6f,37370.0,SF,True,False,0.0,ShADadFf,18.0,4302.0,13.0,1787.0,6.0,170.1006669998169,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,54.0,106.0,1740552958.909889,CEIv5l0KmiHEQEXyg,50835.0,SF,True,True,0.0,Dd,1.0,82.0,1.0,134.0,17.0,0.017353057861328125,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,209.204.233.131,tcp,2693.0,6741.0,1740605035.35564,CvX0o7N3IILiBy7Yg,60498.0,SF,True,False,0.0,ShADadfF,15.0,3481.0,14.0,7477.0,6.0,1.064190149307251,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,61.0,404.0,1740501719.913329,CLaKs44iaQ8vS8ciH,54045.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,432.0,17.0,0.0019252300262451172,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,147.135.77.141,tcp,4299.0,2979.0,1740586585.64811,CVRvg83m2Ve7DiopUh,51442.0,SF,True,False,0.0,ShADadFfR,17.0,5179.0,17.0,3871.0,6.0,20.113819122314453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,4299.0,2979.0,1740499390.507788,Cp6xxh3SNXohPs5PJa,49423.0,SF,True,False,0.0,ShADadFfR,17.0,5179.0,17.0,3871.0,6.0,20.113819122314453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
80.0,192.168.1.3,185.125.190.83,udp,4299.0,2979.0,1740541911.581412,CkE8Pp3q0au43qAid7,56038.0,SF,True,False,0.0,ShADadFfR,17.0,5179.0,17.0,3871.0,6.0,20.113819122314453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTP
53.0,192.168.1.3,192.168.1.1,udp,4299.0,2979.0,1740459600.730731,CVRYwCrgDiTrMlKm4,55848.0,SF,True,False,0.0,ShADadFfR,17.0,5179.0,17.0,3871.0,6.0,20.113819122314453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.107.243.93,udp,4299.0,2979.0,1740506308.200707,Cwu1g32MqESFQXYtCf,45262.0,SF,True,False,0.0,ShADadFfR,17.0,5179.0,17.0,3871.0,6.0,20.113819122314453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,140.82.112.26,udp,4299.0,2979.0,1740581402.101181,CsqQSP39h1yZySqp64,60992.0,SF,True,False,0.0,ShADadFfR,17.0,5179.0,17.0,3871.0,6.0,20.113819122314453,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,63.0,368.0,1740587787.012693,CXMpLZ1n28jzvQaVSh,60273.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.06100606918334961,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,368.0,1740500999.621752,CjWOTl1PCCCZ6i7eLc,50469.0,SF,True,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.06100606918334961,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
80.0,192.168.1.3,23.205.105.170,udp,63.0,368.0,1740501027.643799,CPgdHf2CWUqkNWaCD1,53512.0,SF,False,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTP
443.0,192.168.1.3,15.204.189.240,udp,63.0,368.0,1740604192.178629,Cci4lf4FElykRYs579,45684.0,SF,False,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,63.0,368.0,1740121200.137358,CKmlv329jzbGrMcmG8,39324.0,SF,False,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,63.0,368.0,1740502422.330214,CsjJQp1vkO36yzusOc,38898.0,SF,False,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,3.97.95.115,udp,63.0,368.0,1740520182.375627,CFl1TW86w0wVkIVR8,46690.0,SF,False,True,0.0,Dd,1.0,91.0,1.0,396.0,17.0,0.0,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
80.0,192.168.1.3,91.189.91.98,tcp,88.0,185.0,1740563590.509981,CCXKse2qpV3b1aP8oi,60664.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.040997982025146484,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTP
53.0,192.168.1.3,192.168.1.1,udp,88.0,185.0,1740519783.482725,CsP02mkWjBbJoTUn7,47818.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.040997982025146484,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,69.194.240.11,udp,88.0,185.0,1740513166.926043,CaLpwL2gaNU6BeSHnf,57444.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.040997982025146484,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,88.0,185.0,1740567600.103342,CnY96f1fNQKAiczs7j,59315.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.040997982025146484,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,142.251.16.94,tcp,2825.0,2029.0,1740603731.979239,Ci8taX3Igd1vyfKo4c,60924.0,SF,True,False,0.0,ShADadFf,18.0,3769.0,14.0,2765.0,6.0,170.46713709831238,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
80.0,192.168.1.3,91.189.91.81,tcp,2825.0,2029.0,1740498652.552308,ClY1f21iW0hov8pr7,35606.0,SF,True,False,0.0,ShADadFf,18.0,3769.0,14.0,2765.0,6.0,170.46713709831238,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTP
443.0,192.168.1.3,52.182.143.210,tcp,6386.0,5178.0,1740511018.428585,C1Hsv63Wc8ltZnJz5h,48892.0,SF,True,False,0.0,ShADdaFf,16.0,7226.0,14.0,5914.0,6.0,5.206344842910767,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,147.135.77.141,tcp,6386.0,5178.0,1740512887.925174,CogZAh1jdxsoeSgtG5,33378.0,SF,True,False,0.0,ShADdaFf,16.0,7226.0,14.0,5914.0,6.0,5.206344842910767,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,6386.0,5178.0,1740527420.525444,Crjs8J1tdygJUn8OIg,34964.0,SF,True,False,0.0,ShADdaFf,16.0,7226.0,14.0,5914.0,6.0,5.206344842910767,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
443.0,192.168.1.3,52.109.6.4,tcp,2222.0,6186.0,1740585879.201363,CWznCH2AI6tGw3vmU9,46706.0,SF,True,False,0.0,ShADadFRfR,13.0,2762.0,10.0,6598.0,6.0,0.08828496932983398,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.163.154,udp,3298.0,9321.0,1740604048.104992,CkTa4L8pvw9zbnzS7,37043.0,SF,True,False,0.0,Dd,11.0,3606.0,13.0,9685.0,17.0,0.10019111633300781,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,104.16.80.73,udp,3298.0,9321.0,1740519180.580759,CW5WA83Ocnjtov5NQ7,52562.0,SF,True,False,0.0,Dd,11.0,3606.0,13.0,9685.0,17.0,0.10019111633300781,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,54.0,104.0,1740520252.459796,CiAC5H1JOMqXmeCxEj,35840.0,SF,True,True,0.0,Dd,1.0,82.0,1.0,132.0,17.0,0.018249034881591797,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,DNS
80.0,192.168.1.3,185.125.190.81,udp,54.0,104.0,1740502253.544844,CJrkxb3RD4NVa3Tp3k,35782.0,SF,True,True,0.0,Dd,1.0,82.0,1.0,132.0,17.0,0.018249034881591797,2f3e152662ef6043,ef3e152662ef6043,InRelease,104857600.0,HTTP
